date	MCP9808_temp	MCP9808_temp2	MCP9808_temp3	DHT22_hum	DHT22_temp
07:July:2016:09:29:17	27.6250	28.4375	35.4375	80.10	24.60
07:July:2016:09:29:48	27.3750	28.5000	35.3750	80.10	24.70
07:July:2016:09:30:19	27.3125	28.5000	35.4375	80.80	24.70
07:July:2016:09:30:50	27.1250	28.5000	35.5000	80.60	24.80
07:July:2016:09:31:21	27.5000	28.5000	35.4375	80.80	24.80
07:July:2016:09:31:52	27.3750	28.5625	35.4375	81.10	24.80
07:July:2016:09:32:23	27.4375	28.5625	35.3750	80.80	24.90
07:July:2016:09:32:54	27.6250	28.6250	35.3125	80.80	24.90
07:July:2016:09:33:25	27.6250	28.6250	35.3125	80.30	25.00
07:July:2016:09:33:56	27.5000	28.6250	35.2500	80.80	25.00
07:July:2016:09:34:27	27.3750	28.7500	35.2500	81.00	25.10
07:July:2016:09:34:58	27.2500	28.8125	35.2500	80.40	25.10
07:July:2016:09:35:29	28.1250	28.8125	35.3125	80.20	25.20
07:July:2016:09:36:01	28.2500	28.8125	35.3125	80.70	25.30
07:July:2016:09:36:32	28.1250	28.8750	35.3750	80.60	25.30
07:July:2016:09:37:03	28.5625	28.9375	35.3750	80.20	25.40
07:July:2016:09:37:34	28.2500	29.0000	35.4375	80.50	25.40
07:July:2016:09:38:05	28.3125	29.0000	35.4375	80.30	25.50
07:July:2016:09:38:36	28.1250	29.0625	35.5000	80.10	25.50
07:July:2016:09:39:07	28.1875	29.0000	35.5000	80.00	25.60
07:July:2016:09:39:38	27.8125	29.0000	35.5000	79.80	25.70
07:July:2016:09:40:09	27.7500	28.9375	35.5000	80.00	25.70
07:July:2016:09:40:40	27.6875	29.0000	35.4375	79.70	25.80
07:July:2016:09:41:11	27.7500	29.0000	35.4375	79.80	25.90
07:July:2016:09:41:42	27.9375	29.1250	35.4375	80.20	25.90
07:July:2016:09:42:13	27.9375	29.1250	35.3750	79.60	26.00
07:July:2016:09:42:44	27.5000	29.1875	35.3750	80.10	26.00
07:July:2016:09:43:15	27.3125	29.2500	35.3750	79.40	26.10
07:July:2016:09:43:46	27.0000	29.2500	35.3750	79.20	26.20
07:July:2016:09:44:17	27.0625	29.3125	35.3750	78.90	26.20
07:July:2016:09:44:48	27.1875	29.2500	35.3750	78.40	26.30
07:July:2016:09:45:19	27.5625	29.3125	35.3750	78.80	26.30
07:July:2016:09:45:50	27.6250	29.3125	35.4375	78.80	26.40
07:July:2016:09:46:22	27.5000	29.3125	35.4375	79.00	26.50
07:July:2016:09:46:53	27.4375	29.3125	35.5000	78.20	26.50
07:July:2016:09:47:24	27.3750	29.3125	35.5000	78.00	26.60
07:July:2016:09:47:55	27.1250	29.3750	35.5625	78.10	26.70
07:July:2016:09:48:26	27.3750	29.3125	35.5625	78.30	26.70
07:July:2016:09:48:57	27.4375	29.3750	35.6250	78.80	26.70
07:July:2016:09:49:28	27.3125	29.3750	35.5625	78.40	26.80
07:July:2016:09:49:59	27.4375	29.3750	35.6250	77.80	26.80
07:July:2016:09:50:30	27.1875	29.3750	35.6250	77.40	26.80
07:July:2016:09:51:01	27.3750	29.5000	35.5625	76.90	26.90
07:July:2016:09:51:32	27.3125	29.5000	35.5625	76.70	27.00
07:July:2016:09:52:03	27.1875	29.5000	35.5625	76.50	27.00
07:July:2016:09:52:34	27.0625	29.5625	35.6250	76.30	27.00
07:July:2016:09:53:05	26.6875	29.5625	35.6250	76.80	27.10
07:July:2016:09:53:36	26.7500	29.5000	35.6250	76.10	27.10
07:July:2016:09:54:07	26.5625	29.5000	35.6250	76.00	27.10
07:July:2016:09:54:38	26.6875	29.5625	35.5625	76.40	27.20
07:July:2016:09:55:09	27.0000	29.6250	35.5625	75.90	27.20
07:July:2016:09:55:40	27.0625	29.6875	35.6250	76.20	27.20
07:July:2016:09:56:11	26.6250	29.6875	35.5625	75.50	27.30
07:July:2016:09:56:42	26.5000	29.7500	35.6250	75.10	27.30
07:July:2016:09:57:14	26.1875	29.6875	35.5625	75.10	27.30
07:July:2016:09:57:45	25.8750	29.6875	35.6250	75.20	27.40
07:July:2016:09:58:16	25.8750	29.6250	35.5625	75.50	27.40
07:July:2016:09:58:47	25.9375	29.6250	35.5625	75.00	27.40
07:July:2016:09:59:18	25.9375	29.6250	35.5625	75.00	27.40
07:July:2016:09:59:49	26.3750	29.6250	35.6250	75.10	27.50
07:July:2016:10:00:20	26.5000	29.5625	35.6250	75.10	27.50
07:July:2016:10:00:51	26.6875	29.5625	35.5625	75.10	27.50
07:July:2016:10:01:22	26.6250	29.5000	35.5625	75.10	27.50
07:July:2016:10:01:53	26.6250	29.5625	35.5625	74.00	27.50
07:July:2016:10:02:24	26.5000	29.5625	35.5000	74.50	27.50
07:July:2016:10:02:55	26.3125	29.5625	35.5625	73.60	27.50
07:July:2016:10:03:26	26.3125	29.5625	35.5625	73.40	27.50
07:July:2016:10:03:57	26.2500	29.5625	35.5000	73.10	27.50
07:July:2016:10:04:28	26.0625	29.6250	35.5000	73.70	27.50
07:July:2016:10:04:59	26.2500	29.5625	35.5625	73.30	27.50
07:July:2016:10:05:30	26.5625	29.6250	35.4375	73.20	27.50
07:July:2016:10:06:01	26.3750	29.6250	35.4375	72.90	27.50
07:July:2016:10:06:32	26.6250	29.6250	35.5000	73.00	27.50
07:July:2016:10:07:04	26.9375	29.6250	35.4375	73.40	27.50
07:July:2016:10:07:35	26.9375	29.6875	35.4375	73.10	27.50
07:July:2016:10:08:06	27.2500	29.6875	35.4375	73.20	27.50
07:July:2016:10:08:37	27.4375	29.6875	35.4375	72.30	27.50
07:July:2016:10:09:08	27.3125	29.7500	35.4375	72.70	27.50
07:July:2016:10:09:39	27.3125	29.6875	35.3750	72.30	27.50
07:July:2016:10:10:10	27.3125	29.6875	35.4375	72.30	27.50
07:July:2016:10:10:41	27.3750	29.6875	35.4375	72.50	27.50
07:July:2016:10:11:12	27.3750	29.6875	35.3750	73.00	27.50
07:July:2016:10:11:43	27.3125	29.7500	35.4375	73.20	27.50
07:July:2016:10:12:14	27.1250	29.8125	35.3750	73.20	27.50
07:July:2016:10:12:45	26.9375	29.7500	35.5000	73.20	27.50
07:July:2016:10:13:16	27.1250	29.8125	35.4375	74.00	27.50
07:July:2016:10:13:47	27.4375	29.9375	35.5000	75.20	27.60
07:July:2016:10:14:18	27.5000	29.8750	35.5000	74.20	27.60
07:July:2016:10:14:49	27.1875	29.8125	35.5000	74.30	27.60
07:July:2016:10:15:20	27.3125	29.8750	35.5000	74.30	27.60
07:July:2016:10:15:51	27.1250	29.8125	35.5000	75.20	27.70
07:July:2016:10:16:22	27.0625	29.7500	35.5625	74.40	27.70
07:July:2016:10:16:54	27.1875	29.7500	35.5000	74.30	27.70
07:July:2016:10:17:25	27.1250	29.6875	35.5000	73.90	27.70
07:July:2016:10:17:56	26.8750	29.6875	35.5625	74.50	27.70
07:July:2016:10:18:27	26.8750	29.7500	35.5000	73.90	27.70
07:July:2016:10:18:58	26.9375	29.7500	35.5000	74.40	27.70
07:July:2016:10:19:29	27.0000	29.8125	35.5000	75.30	27.80
07:July:2016:10:20:00	26.9375	29.8125	35.4375	75.30	27.80
07:July:2016:10:20:31	27.0000	29.8125	35.5000	74.50	27.80
07:July:2016:10:21:02	27.0625	29.8750	35.4375	74.30	27.80
07:July:2016:10:21:33	26.9375	29.8750	35.5000	73.70	27.90
07:July:2016:10:22:04	26.8750	29.9375	35.5000	73.80	27.90
07:July:2016:10:22:35	26.8125	29.8750	35.4375	72.30	27.90
07:July:2016:10:23:06	26.8750	29.8750	35.5000	72.40	27.80
07:July:2016:10:23:37	27.1250	29.8750	35.4375	72.60	27.90
07:July:2016:10:24:08	27.5625	29.9375	35.5000	72.90	27.90
07:July:2016:10:24:39	27.3125	29.8750	35.4375	72.20	27.90
07:July:2016:10:25:10	27.3125	29.9375	35.3750	72.40	27.90
07:July:2016:10:25:41	27.0625	29.9375	35.4375	72.70	27.90
07:July:2016:10:26:12	27.0625	29.9375	35.4375	72.60	27.90
07:July:2016:10:26:43	26.9375	30.0000	35.4375	73.30	27.90
07:July:2016:10:27:15	27.0000	30.0000	35.4375	73.60	27.90
07:July:2016:10:27:46	27.0000	30.0000	35.4375	73.80	28.00
07:July:2016:10:29:00	26.8125	30.0000	35.3750	74.20	28.00
07:July:2016:10:29:31	26.9375	30.0625	35.3125	74.10	28.00
07:July:2016:10:30:02	26.6875	30.0625	35.4375	73.00	28.00
07:July:2016:10:30:33	26.3750	30.0625	35.4375	73.60	28.00
07:July:2016:10:31:04	26.3125	30.0625	35.4375	72.40	28.00
07:July:2016:10:31:35	26.8750	30.0625	35.5000	73.70	28.00
07:July:2016:10:32:06	26.8125	30.0000	35.5000	72.60	28.00
07:July:2016:10:32:37	26.8750	30.0625	35.5625	72.50	28.10
07:July:2016:10:33:08	26.8750	30.0625	35.5625	72.60	28.10
07:July:2016:10:33:39	26.6875	30.0625	35.6250	72.50	28.10
07:July:2016:10:34:10	27.0000	30.0625	35.6250	72.80	28.10
07:July:2016:10:34:42	26.8125	30.0625	35.6250	71.60	28.10
07:July:2016:10:35:13	26.8125	30.0625	35.6875	71.80	28.10
07:July:2016:10:35:44	26.9375	30.0625	35.6250	71.70	28.10
07:July:2016:10:36:15	26.9375	30.0000	35.5625	72.20	28.10
07:July:2016:10:36:46	27.0000	30.0000	35.5625	71.90	28.10
07:July:2016:10:37:17	27.1250	30.0625	35.5625	71.10	28.10
07:July:2016:10:37:48	26.8750	30.0625	35.6250	71.70	28.10
07:July:2016:10:38:19	26.5000	30.1250	35.6250	71.20	28.10
07:July:2016:10:38:50	25.9375	30.1250	35.5625	71.70	28.10
07:July:2016:10:39:21	25.7500	30.1250	35.6250	71.90	28.10
07:July:2016:10:39:52	26.0625	30.1250	35.6250	71.50	28.10
07:July:2016:10:40:23	26.1875	30.0625	35.6250	70.70	28.10
07:July:2016:10:40:54	25.8125	30.0625	35.6250	70.80	28.00
07:July:2016:10:41:25	25.8125	30.0625	35.6250	72.00	28.00
07:July:2016:10:41:56	26.1875	30.0625	35.6250	71.80	28.00
07:July:2016:10:42:27	26.0000	30.1875	35.6250	70.40	27.90
07:July:2016:10:42:58	26.0000	30.1250	35.6250	70.70	27.80
07:July:2016:10:43:29	25.5625	30.1875	35.6250	72.10	27.70
07:July:2016:10:44:00	25.3750	30.0625	35.6250	72.40	27.70
07:July:2016:10:44:31	25.3125	30.0000	35.6250	73.00	27.70
07:July:2016:10:45:02	25.5000	30.0000	35.6250	72.20	27.70
07:July:2016:10:45:33	25.5625	30.0000	35.5625	71.10	27.60
07:July:2016:10:46:04	25.8750	30.0000	35.5625	70.80	27.40
07:July:2016:10:46:35	25.3750	29.9375	35.5000	71.60	27.30
07:July:2016:10:47:06	24.9375	29.9375	35.5625	71.80	27.30
07:July:2016:10:47:38	24.7500	29.8750	35.5625	71.90	27.20
07:July:2016:10:48:09	24.6875	29.8750	35.5625	71.90	27.20
07:July:2016:10:48:40	24.9375	29.9375	35.5000	71.90	27.10
07:July:2016:10:49:11	25.1250	29.8125	35.4375	72.30	27.10
07:July:2016:10:49:42	25.6250	29.8125	35.5000	72.80	27.10
07:July:2016:10:50:13	25.6875	29.8750	35.5000	72.40	27.00
07:July:2016:10:50:44	25.8750	29.8750	35.5625	73.10	27.00
07:July:2016:10:51:15	25.7500	29.9375	35.5000	73.50	27.00
07:July:2016:10:51:46	25.8125	29.9375	35.6250	73.60	27.00
07:July:2016:10:52:17	26.3750	29.8125	35.5000	73.60	27.00
07:July:2016:10:52:48	26.6250	29.8750	35.5625	72.90	26.90
07:July:2016:10:53:19	27.0000	29.8125	35.5625	73.00	26.90
07:July:2016:10:53:50	26.6875	29.8125	35.5000	73.60	26.90
07:July:2016:10:54:21	26.6250	29.8125	35.5000	72.80	26.80
07:July:2016:10:54:52	27.1250	29.8125	35.5000	72.70	26.80
07:July:2016:10:55:23	27.3750	29.8750	35.5000	73.10	26.70
07:July:2016:10:55:54	27.6875	29.8125	35.4375	74.00	26.70
07:July:2016:10:56:25	27.6875	29.9375	35.3750	73.80	26.70
07:July:2016:10:56:56	27.8125	29.8125	35.3750	74.60	26.70
07:July:2016:10:57:27	27.5000	29.8125	35.3125	73.60	26.70
07:July:2016:10:57:58	27.3750	29.8750	35.3125	74.60	26.70
07:July:2016:10:58:29	27.2500	29.8750	35.3750	74.60	26.70
07:July:2016:10:59:00	27.0625	29.8750	35.3125	74.60	26.70
07:July:2016:10:59:31	27.3125	29.9375	35.2500	74.60	26.70
07:July:2016:11:00:02	27.3750	29.8750	35.2500	74.60	26.70
07:July:2016:11:00:34	27.7500	29.8750	35.3125	74.50	26.60
07:July:2016:11:01:05	28.0625	29.8750	35.2500	74.50	26.60
07:July:2016:11:01:36	28.1250	29.8750	35.2500	74.20	26.50
07:July:2016:11:02:07	28.1250	29.8125	35.3125	74.40	26.50
07:July:2016:11:02:38	28.0000	29.8125	35.3750	74.40	26.40
07:July:2016:11:03:09	27.9375	29.8125	35.3750	74.40	26.40
07:July:2016:11:03:40	27.8125	29.8125	35.4375	74.40	26.40
07:July:2016:11:04:11	27.9375	29.7500	35.4375	74.40	26.40
07:July:2016:11:04:42	28.4375	29.8125	35.4375	74.40	26.40
07:July:2016:11:05:13	28.6875	29.8750	35.5000	74.40	26.40
07:July:2016:11:05:44	28.8750	29.9375	35.5000	74.40	26.40
07:July:2016:11:06:15	29.1875	29.9375	35.5000	75.10	26.40
07:July:2016:11:06:46	29.8750	29.9375	35.4375	75.30	26.40
07:July:2016:11:07:17	30.5000	30.0000	35.5625	75.70	26.30
07:July:2016:11:07:48	30.6250	30.0000	35.5625	77.60	26.40
07:July:2016:11:08:19	30.9375	30.0000	35.5000	78.00	26.40
07:July:2016:11:08:50	31.0000	30.0625	35.5000	77.90	26.50
07:July:2016:11:09:21	30.9375	30.1250	35.5625	77.90	26.60
07:July:2016:11:09:52	30.6250	30.0625	35.5000	78.30	26.70
07:July:2016:11:10:23	30.1250	30.1250	35.4375	77.30	26.80
07:July:2016:11:10:54	30.5625	30.1875	35.4375	76.40	26.90
07:July:2016:11:11:26	31.1250	30.1875	35.4375	76.70	27.10
07:July:2016:11:11:57	31.5000	30.1875	35.3750	76.60	27.10
07:July:2016:11:12:28	31.8125	30.1875	35.3125	77.60	27.20
07:July:2016:11:12:59	32.2500	30.1875	35.3750	74.80	27.00
07:July:2016:11:13:30	32.0625	30.1875	35.3125	74.80	27.00
07:July:2016:11:14:01	32.1875	30.1250	35.3125	74.80	27.00
07:July:2016:11:14:32	32.1875	30.1875	35.3125	76.60	27.00
07:July:2016:11:15:03	32.4375	30.1875	35.3125	75.00	27.00
07:July:2016:11:15:34	32.9375	30.1875	35.2500	74.90	27.00
07:July:2016:11:16:05	33.0625	30.1875	35.2500	75.90	27.00
07:July:2016:11:16:36	33.0000	30.1875	35.1875	77.30	27.10
07:July:2016:11:17:07	32.6875	30.2500	35.1875	77.00	27.20
07:July:2016:11:17:38	32.3750	30.1875	35.1875	75.00	27.30
07:July:2016:11:18:09	32.0000	30.1875	35.2500	75.80	27.30
07:July:2016:11:18:40	31.6250	30.2500	35.3125	76.80	27.40
07:July:2016:11:19:11	31.8750	30.2500	35.3125	77.80	27.60
07:July:2016:11:19:42	31.5000	30.3125	35.3750	76.60	27.70
07:July:2016:11:20:13	31.5000	30.3125	35.3750	75.20	27.70
07:July:2016:11:20:44	31.1875	30.3125	35.3750	74.70	27.70
07:July:2016:11:21:15	31.2500	30.2500	35.4375	75.20	27.70
07:July:2016:11:21:46	31.0000	30.2500	35.3750	74.20	27.70
07:July:2016:11:22:18	30.9375	30.2500	35.4375	74.50	27.70
07:July:2016:11:22:49	31.5000	30.3125	35.4375	74.00	27.70
07:July:2016:11:23:20	32.2500	30.3125	35.5000	73.80	27.80
07:July:2016:11:23:51	32.5625	30.3750	35.4375	73.90	27.80
07:July:2016:11:24:22	32.6250	30.3750	35.5000	75.30	27.90
07:July:2016:11:24:53	33.0625	30.4375	35.5000	74.10	28.10
07:July:2016:11:25:24	32.9375	30.5000	35.4375	75.00	28.10
07:July:2016:11:25:55	32.9375	30.4375	35.4375	74.40	28.20
07:July:2016:11:26:26	32.6250	30.5000	35.3750	73.50	28.30
07:July:2016:11:26:57	31.9375	30.5000	35.3750	73.40	28.40
07:July:2016:11:27:28	32.3125	30.5000	35.3125	72.90	28.50
07:July:2016:11:27:59	33.1250	30.5625	35.3750	73.30	28.60
07:July:2016:11:28:30	33.1875	30.5000	35.3750	73.20	28.60
07:July:2016:11:29:01	33.2500	30.5625	35.3125	74.60	28.80
07:July:2016:11:29:32	32.6875	30.5625	35.3125	73.90	28.90
07:July:2016:11:30:03	31.7500	30.5625	35.3750	72.80	29.10
07:July:2016:11:30:34	32.1250	30.5625	35.3125	72.30	29.20
07:July:2016:11:31:58	31.6875	30.5625	35.3750	70.90	29.20
07:July:2016:11:32:29	32.3125	30.5625	35.3750	70.00	29.30
07:July:2016:11:33:00	32.4375	30.6250	35.4375	68.90	29.10
07:July:2016:11:33:31	31.1250	30.6875	35.3125	69.50	29.10
07:July:2016:11:34:02	31.0000	30.6875	35.3125	69.90	29.20
07:July:2016:11:34:33	31.6875	30.7500	35.3125	70.80	29.30
07:July:2016:11:35:04	32.5625	30.6875	35.3125	70.30	29.30
07:July:2016:11:35:35	33.1250	30.6875	35.3750	69.60	29.30
07:July:2016:11:36:06	33.2500	30.7500	35.3750	70.00	29.20
07:July:2016:11:36:38	32.7500	30.7500	35.2500	69.90	29.40
07:July:2016:11:37:09	32.5000	30.7500	35.3125	70.30	29.50
07:July:2016:11:37:40	31.6250	30.8750	35.3750	69.10	29.40
07:July:2016:11:38:11	30.5000	30.9375	35.3750	69.70	29.50
07:July:2016:11:38:42	31.1875	31.0000	35.3750	69.30	29.60
07:July:2016:11:39:13	31.8125	30.9375	35.4375	69.00	29.70
07:July:2016:11:39:44	32.9375	30.9375	35.3750	68.80	29.80
07:July:2016:11:40:15	33.2500	30.9375	35.5000	67.40	29.70
07:July:2016:11:40:46	33.3750	31.0625	35.4375	68.20	29.70
07:July:2016:11:41:17	33.4375	31.0625	35.4375	69.30	29.80
07:July:2016:11:41:48	33.3750	31.0625	35.4375	67.30	29.60
07:July:2016:11:42:19	33.3750	31.0000	35.4375	66.70	29.50
07:July:2016:11:42:50	33.1875	31.0625	35.3750	66.90	29.40
07:July:2016:11:43:21	33.1875	31.0000	35.3750	68.20	29.40
07:July:2016:11:43:52	33.3125	31.0000	35.3750	68.80	29.60
07:July:2016:11:44:23	33.2500	31.0000	35.3750	68.20	29.60
07:July:2016:11:44:54	33.6250	31.0000	35.4375	68.50	29.70
07:July:2016:11:45:25	34.0000	31.0000	35.4375	67.60	29.70
07:July:2016:11:45:56	33.4375	31.0000	35.4375	67.80	29.70
07:July:2016:11:46:28	33.1250	31.0000	35.5000	67.30	29.80
07:July:2016:11:46:59	32.6875	31.0625	35.4375	66.90	29.90
07:July:2016:11:47:30	32.5000	31.0000	35.5000	67.00	29.90
07:July:2016:11:48:01	32.5000	31.0000	35.4375	66.60	30.00
07:July:2016:11:48:32	32.6250	31.0625	35.4375	68.20	30.10
07:July:2016:11:49:03	33.0625	31.1250	35.5000	66.80	30.10
07:July:2016:11:49:34	33.5625	31.1250	35.4375	67.60	30.20
07:July:2016:11:50:05	33.7500	31.1875	35.4375	67.10	30.30
07:July:2016:11:50:36	33.6875	31.1250	35.4375	66.60	30.30
07:July:2016:11:51:07	33.4375	31.1250	35.5000	66.90	30.40
07:July:2016:11:51:38	32.8750	31.1250	35.4375	66.60	30.40
07:July:2016:11:52:09	33.0000	31.1250	35.5000	67.10	30.50
07:July:2016:11:52:40	33.2500	31.1250	35.5000	67.00	30.60
07:July:2016:11:53:11	33.5000	31.1875	35.4375	66.40	30.50
07:July:2016:11:53:42	33.3125	31.1875	35.4375	65.60	30.60
07:July:2016:11:54:13	33.1875	31.1250	35.3750	65.60	30.50
07:July:2016:11:54:44	33.3125	31.1250	35.4375	65.30	30.50
07:July:2016:11:55:15	33.5625	31.1875	35.4375	65.00	30.40
07:July:2016:11:55:47	33.3125	31.1875	35.5000	66.00	30.30
07:July:2016:11:56:18	33.0000	31.1875	35.5000	66.10	30.30
07:July:2016:11:56:49	33.2500	31.2500	35.5000	66.10	30.30
07:July:2016:11:57:20	33.3750	31.2500	35.5000	66.30	30.40
07:July:2016:11:57:51	32.8750	31.3125	35.5000	65.60	30.40
07:July:2016:11:58:22	32.0000	31.3125	35.5000	65.10	30.30
07:July:2016:11:58:53	32.0625	31.3125	35.5625	63.50	30.20
07:July:2016:11:59:24	31.3750	31.3125	35.5625	63.70	30.10
07:July:2016:11:59:55	31.1250	31.3125	35.5625	64.00	30.10
07:July:2016:12:00:26	30.6875	31.3125	35.6250	64.20	30.00
07:July:2016:12:00:57	31.0625	31.3750	35.6250	64.80	30.00
07:July:2016:12:01:28	30.5625	31.3125	35.6250	64.50	30.00
07:July:2016:12:01:59	30.4375	31.3125	35.6250	64.40	30.00
07:July:2016:12:02:30	29.7500	31.3125	35.6875	64.50	30.00
07:July:2016:12:03:01	30.0625	31.3125	35.7500	63.80	30.10
07:July:2016:12:03:32	30.3750	31.3125	35.8125	63.70	30.10
07:July:2016:12:04:03	30.7500	31.2500	35.7500	64.00	30.10
07:July:2016:12:04:34	31.4375	31.3125	35.8125	63.90	30.10
07:July:2016:12:05:05	31.4375	31.3125	35.8125	63.40	30.10
07:July:2016:12:05:37	31.9375	31.3125	35.8125	63.40	29.90
07:July:2016:12:06:08	32.1875	31.3750	35.8125	64.30	29.90
07:July:2016:12:06:39	32.4375	31.3750	35.8125	65.00	29.90
07:July:2016:12:07:10	32.3125	31.3125	35.6875	64.80	29.80
07:July:2016:12:07:41	31.6875	31.3750	35.6875	65.40	29.90
07:July:2016:12:08:12	30.9375	31.3750	35.7500	64.90	30.00
07:July:2016:12:08:43	32.6875	31.4375	35.7500	65.80	30.10
07:July:2016:12:09:14	33.3125	31.5000	35.7500	65.00	30.10
07:July:2016:12:09:45	32.6875	31.5000	35.8125	65.00	30.20
07:July:2016:12:10:16	33.1250	31.5625	35.8125	65.40	30.30
07:July:2016:12:10:47	33.6250	31.5625	35.7500	65.30	30.40
07:July:2016:12:11:18	33.0625	31.5625	35.7500	64.60	30.30
07:July:2016:12:11:49	33.1250	31.6250	35.7500	64.00	30.30
07:July:2016:12:12:20	32.5625	31.6250	35.7500	64.80	30.30
07:July:2016:12:12:51	31.5625	31.6250	35.7500	65.00	30.40
07:July:2016:12:13:22	31.5000	31.6250	35.8125	64.10	30.40
07:July:2016:12:13:53	30.9375	31.5625	35.8125	64.80	30.40
07:July:2016:12:14:24	30.8750	31.6250	35.7500	64.20	30.40
07:July:2016:12:14:55	30.6875	31.6250	35.7500	63.00	30.30
07:July:2016:12:15:27	31.0000	31.6250	35.7500	62.50	30.20
07:July:2016:12:15:58	31.1250	31.6250	35.7500	63.20	30.20
07:July:2016:12:16:29	30.9375	31.6250	35.6875	62.80	30.10
07:July:2016:12:17:00	30.8125	31.6875	35.6875	63.10	30.10
07:July:2016:12:17:31	30.6250	31.6250	35.6875	63.10	30.00
07:July:2016:12:18:02	30.5000	31.6250	35.7500	63.30	30.00
07:July:2016:12:18:33	30.4375	31.6250	35.6875	63.00	30.00
07:July:2016:12:19:04	30.0000	31.5625	35.7500	63.10	29.90
07:July:2016:12:19:35	29.3125	31.5625	35.6875	63.40	30.00
07:July:2016:12:20:06	29.3125	31.5625	35.6875	63.10	30.00
07:July:2016:12:20:37	29.5000	31.5625	35.7500	63.40	30.00
07:July:2016:12:21:08	30.2500	31.6250	35.6875	64.10	30.10
07:July:2016:12:21:39	30.3125	31.5625	35.5000	63.30	30.20
07:July:2016:12:22:10	31.0000	31.6250	35.6250	63.70	30.20
07:July:2016:12:22:41	32.1875	31.6250	35.6875	63.90	30.30
07:July:2016:12:23:12	32.3125	31.6875	35.7500	63.20	30.30
07:July:2016:12:23:43	32.8125	31.6250	35.6875	63.00	30.30
07:July:2016:12:24:14	33.1250	31.6875	35.4375	63.50	30.30
07:July:2016:12:24:45	33.0000	31.6875	35.3125	63.80	30.40
07:July:2016:12:25:16	32.9375	31.7500	35.4375	63.60	30.30
07:July:2016:12:25:47	33.0625	31.7500	35.5000	63.80	30.30
07:July:2016:12:26:18	33.0625	31.8125	35.3750	64.30	30.30
07:July:2016:12:26:50	33.3125	31.8125	35.4375	63.70	30.20
07:July:2016:12:27:21	33.6875	31.8125	35.5000	62.20	30.10
07:July:2016:12:27:52	33.7500	31.8125	35.4375	62.10	30.00
07:July:2016:12:28:23	33.6250	31.7500	35.4375	63.20	30.00
07:July:2016:12:28:54	33.9375	31.7500	35.4375	62.70	30.10
07:July:2016:12:29:25	34.3125	31.7500	35.5000	63.10	30.10
07:July:2016:12:29:56	34.1875	31.7500	35.5000	63.20	30.20
07:July:2016:12:30:27	32.7500	31.8125	35.5625	63.40	30.10
07:July:2016:12:30:58	32.6250	31.8125	35.6250	63.80	30.30
07:July:2016:12:31:29	32.1875	31.8125	35.6875	61.70	30.20
07:July:2016:12:32:00	31.5625	31.7500	35.6875	61.40	30.10
07:July:2016:12:32:31	31.6250	31.8125	35.6875	60.80	30.10
07:July:2016:12:33:02	31.8750	31.8125	35.6250	61.30	30.20
07:July:2016:12:33:33	31.5000	31.7500	35.6875	61.80	30.30
07:July:2016:12:34:40	31.8750	31.8125	35.6250	61.60	30.30
07:July:2016:12:35:11	32.3125	31.7500	35.6875	61.30	30.40
07:July:2016:12:35:42	32.6875	31.7500	35.6875	61.40	30.40
07:July:2016:12:36:13	32.0625	31.8750	35.6875	61.40	30.40
07:July:2016:12:36:44	32.6875	31.8750	35.6875	61.90	30.40
07:July:2016:12:37:15	32.6875	31.8125	35.6250	61.90	30.40
07:July:2016:12:37:46	33.3125	31.8750	35.7500	63.00	30.50
07:July:2016:12:38:17	33.7500	31.8125	35.6875	61.80	30.50
07:July:2016:12:38:48	33.4375	31.8750	35.6875	62.40	30.50
07:July:2016:12:39:19	33.3125	31.9375	35.6250	63.00	30.60
07:July:2016:12:39:50	33.9375	31.8750	35.6250	62.60	30.70
07:July:2016:12:40:21	34.4375	31.8750	35.5625	62.40	30.50
07:July:2016:12:40:52	34.5625	31.8750	35.6250	61.80	30.40
07:July:2016:12:41:23	34.6250	31.9375	35.6250	61.50	30.30
07:July:2016:12:41:55	34.5625	31.9375	35.6250	62.40	30.40
07:July:2016:12:42:26	34.5625	31.8750	35.6875	61.60	30.40
07:July:2016:12:42:57	33.2500	31.9375	35.6875	61.80	30.50
07:July:2016:12:43:28	33.7500	31.9375	35.6250	61.70	30.60
07:July:2016:12:43:59	33.5625	31.9375	35.5625	62.20	30.70
07:July:2016:12:44:30	33.0625	31.9375	35.6250	62.50	30.80
07:July:2016:12:45:01	33.6250	31.8750	35.6250	62.80	31.00
07:July:2016:12:45:32	33.9375	31.9375	35.6875	61.60	30.90
07:July:2016:12:46:03	34.2500	31.9375	35.7500	63.10	31.00
07:July:2016:12:46:34	34.3750	32.0000	35.8125	63.00	31.10
07:July:2016:12:47:05	34.5625	32.0000	35.8125	62.00	31.10
07:July:2016:12:47:36	34.4375	32.0625	35.8125	61.50	31.10
07:July:2016:12:48:07	34.2500	32.0000	35.8750	60.40	30.90
07:July:2016:12:48:38	33.3750	32.0000	35.8750	60.80	30.90
07:July:2016:12:49:09	33.5000	32.0625	35.8125	61.80	31.10
07:July:2016:12:49:40	33.7500	32.0625	35.8750	61.40	31.20
07:July:2016:12:50:11	33.7500	32.0000	35.8125	61.50	31.20
07:July:2016:12:50:42	33.3750	32.1250	35.8750	60.20	31.10
07:July:2016:12:51:13	33.5000	32.0000	35.8750	61.40	31.10
